gene,cluster_id,max_level_survived,mean_log2fc_sig,direction
PEG10,131,2,-0.25217386319323687,down
RSL1D1,131,3,-0.33909082408709246,down
CPNE6,132,4,0.174651852452957,up
HAP1,132,4,0.13958242360971163,up
PLAUR,132,4,0.05647309717781068,up
PLEKHA6,132,4,0.12671813135733023,up
GREB1,144,3,0.07304801177619025,up
OCA2,144,3,-0.014720460383492284,down
TM4SF20,144,3,-0.1273920050919799,down
CYP2C8,145,3,0.038199838190977164,up
KIF4A,145,3,-0.029266907492982552,down
PDCD1,145,3,0.055480138186035255,up
SEMG1,145,3,0.016353966605760828,up
