gene,cluster_id,level_1,level_2,level_3,level_4,max_level,is_core,mean_log2fc,mean_log2fc_sig,direction
IMP4,131,True,True,True,False,3,True,-0.06382222634357297,-0.23806180787449938,down
INPP5D,15,True,True,True,False,3,True,0.47555503783483655,0.695844960334711,up
KCNG3,85,True,True,True,False,3,True,-0.6043458811329376,-0.6043458811329376,down
KIF4A,145,True,True,True,False,3,True,-0.06731597117471333,-0.029266907492982552,down
LMBRD1,37,True,True,True,False,3,True,-0.8955473201543036,-0.8955473201543036,down
MAFB,53,True,True,True,False,3,True,-1.042524999456382,-1.4955651757550124,down
MAK16,57,True,True,True,False,3,True,-0.3685951310939786,-0.3685951310939786,down
MCOLN3,85,True,True,True,False,3,True,-0.4538168798586346,-0.5740110340736662,down
ME2,52,True,True,True,False,3,True,-0.7336314456865866,-1.0844777180083884,down
MEGF9,84,True,True,True,False,3,True,-0.4678391796880674,-0.5640435064090221,down
MRPL3,57,True,True,True,False,3,True,-0.5971526440154321,-0.5971526440154321,down
NEBL,77,True,True,True,False,3,True,-0.6874136223115214,-0.8949057751280698,down
NEFM,131,True,True,True,False,3,True,-0.15535482650706514,-0.22514452494963288,down
NEU3,15,True,True,True,False,3,True,0.6822271196365369,1.0048570882333134,up
NLRP1,71,True,True,True,False,3,True,0.3602068878923146,0.3602068878923146,up
NRGN,92,True,True,True,False,3,True,0.31386729812701236,0.45249729541464134,up
OCA2,144,True,True,True,False,3,True,-0.018478878737825017,-0.014720460383492284,down
PDCD1,145,True,True,True,False,3,True,0.034899574578994695,0.055480138186035255,up
PDLIM4,78,True,True,True,False,3,True,0.5690056737091549,0.6066368438970655,up
PDX1,58,True,True,True,False,3,True,0.28670080642356144,0.28670080642356144,up
PFN2,53,True,True,True,False,3,True,-0.8247057168950022,-1.1840956299257521,down
PGRMC1,36,True,True,True,False,3,True,-0.7089926945605839,-0.7089926945605839,down
PLAGL1,36,True,True,True,False,3,True,-0.821928015781974,-0.821928015781974,down
PLEKHA4,71,True,True,True,False,3,True,0.529807573152862,0.43691299724172916,up
PLEKHG3,71,True,True,True,False,3,True,0.27520065327503956,0.4017819616708933,up
PPM1E,85,True,True,True,False,3,True,-0.4594546065682363,-0.6744864336618788,down
PPP1R1A,85,True,True,True,False,3,True,-0.8072538986424975,-0.6495793003446986,down
PPP3CB,37,True,True,True,False,3,True,-0.5703074771278711,-0.5703074771278711,down
PRKAR1A,52,True,True,True,False,3,True,-0.6998753993289167,-1.0321523776161814,down
PRPS1,77,True,True,True,False,3,True,-0.6641945579924865,-0.9403399153251333,down
PSMD11,121,True,True,True,False,3,True,-0.5042002454098456,-0.5877754696711772,down
RASGRF1,121,True,True,True,False,3,True,-0.4099897218524191,-0.7529202970643429,down
RBP4,112,True,True,True,False,3,True,-0.9585533733309916,-1.6094839728030688,down
RIMBP2,84,True,True,True,False,3,True,-0.553430026338623,-0.461475277603173,down
RNF6,36,True,True,True,False,3,True,-1.0288525666112596,-1.0288525666112596,down
RPS6KC1,84,True,True,True,False,3,True,-0.39579017275558837,-0.5850157612614533,down
RSL1D1,131,True,True,True,False,3,True,-0.29843951052641476,-0.33909082408709246,down
RWDD2A,84,True,True,True,False,3,True,-0.4761203009816457,-0.6779122465922058,down
SELENOS,1,True,True,True,False,3,True,-0.1297137844788221,-0.1297137844788221,down
SEMG1,145,True,True,True,False,3,True,0.017147349826355313,0.016353966605760828,up
SH2D4A,34,True,True,True,False,3,True,0.3812088566391685,0.48025666053082583,up
SIX1,110,True,True,True,False,3,True,0.15625558385490157,0.2024769545968257,up
SLC25A5,121,True,True,True,False,3,True,-0.4464226671932418,-0.6606114947280703,down
SLC4A8,121,True,True,True,False,3,True,-0.31871126412948686,-0.566497848575183,down
SRPRB,121,True,True,True,False,3,True,-0.48410411346996324,-0.7808430593317004,down
STAT5A,71,True,True,True,False,3,True,0.3055091818103864,0.3490367561077692,up
TCF7,34,True,True,True,False,3,True,0.38317916362083987,0.4976652418887846,up
TEAD4,42,True,True,True,False,3,True,0.5720230974198331,0.5720230974198331,up
TGFB3,42,True,True,True,False,3,True,0.4976729842168221,0.4976729842168221,up
TM4SF20,144,True,True,True,False,3,True,-0.209236078567701,-0.1273920050919799,down
TNIP1,42,True,True,True,False,3,True,0.5117526097430041,0.5117526097430041,up
TNNI1,71,True,True,True,False,3,True,0.31583933793956787,0.4383347133988249,up
TOM1L1,77,True,True,True,False,3,True,-0.7417007951975281,-0.9198836952798866,down
TOMM20,112,True,True,True,False,3,True,-1.0083208616169463,-1.5315387242745424,down
TRADD,78,True,True,True,False,3,True,0.40709845081567736,0.5483202005664993,up
TRIM37,84,True,True,True,False,3,True,-0.5339159971308639,-0.71262830013533,down
UBL3,77,True,True,True,False,3,True,-0.5927393793999975,-0.8644617958872773,down
VANGL1,114,True,True,True,False,3,True,0.18192181942182165,0.2960448719898756,up
VLDLR,52,True,True,True,False,3,True,-0.802876907800037,-1.1310817550836458,down
VPS37A,110,True,True,True,False,3,True,0.04576217518008393,0.24926388917218123,up
VPS53,111,True,True,True,False,3,True,0.1792665473977181,0.29064269020140143,up
ZFR,121,True,True,True,False,3,True,-0.5645379746901856,-0.8476391429045766,down
ZFR2,114,True,True,True,False,3,True,0.2858132928175892,0.43128481594436696,up
ZNF518A,111,True,True,True,False,3,True,0.027455327895435328,0.2018430096001249,up
ZNF576,58,True,True,True,False,3,True,-0.042798940927037954,-0.042798940927037954,down
ZNF697,85,True,True,True,False,3,True,-0.4475334439468748,-0.4475334439468748,down
AACS,84,True,False,True,False,3,False,-0.40594813998303064,-0.30825923378406905,down
ABCA7,140,True,False,True,False,3,False,0.12412945298236917,0.17259234010338353,up
ABCE1,136,True,True,True,False,3,False,-0.48885242161860987,-0.6698182693142862,down
ACADM,91,True,False,True,False,3,False,-0.5490583838712787,-0.7476739718229948,down
ACOT9,131,True,False,True,False,3,False,-0.240164702872019,-0.28235795060820923,down
ADD2,92,True,False,True,False,3,False,0.6858722419283874,0.9920707872333709,up
AHCY,121,True,False,True,False,3,False,-0.5022937499940804,-0.8372520912460528,down
ALG5,112,True,False,True,False,3,False,-0.5483001643171296,-0.8433157417511317,down
ALYREF,33,True,False,True,False,3,False,0.3906488468556435,0.3906488468556435,up
AMOTL2,115,True,False,True,False,3,False,0.31328441499892623,0.4931304926724933,up
APOL1,92,True,False,True,False,3,False,0.6154145339069,0.7393527786967415,up
ARF6,71,True,False,True,False,3,False,0.3086686339702001,0.32775937952672907,up
ARHGEF4,115,True,False,True,False,3,False,0.3367773554639479,0.5399574722389049,up
ARHGEF9,37,True,False,True,False,3,False,-0.6643305178573865,-0.6643305178573865,down
ARMCX1,121,True,False,True,False,3,False,-0.5319750422335089,-0.8362586098785103,down
ARPP19,84,True,False,True,False,3,False,-0.4039202682312653,-0.5748253367372502,down
ASCC1,84,True,False,True,False,3,False,-0.44064420679801736,-0.6331925404487806,down
ATP6V0A4,111,True,False,True,False,3,False,0.13709996550541184,0.2252316811260655,up
ATXN2,145,True,False,True,False,3,False,-0.10393773658962917,0.010698514163175687,up
AZIN1,112,True,False,True,False,3,False,-0.9091232533702879,-1.3642116676304314,down
BCAS1,71,True,False,True,False,3,False,0.32548596468690877,0.4597824553452756,up
BDKRB1,115,True,False,True,False,3,False,0.34783608453444376,0.5857153607278818,up
BEX4,52,True,False,True,False,3,False,-0.7647760008410041,-0.9683944094862169,down
BMP1,133,True,True,True,False,3,False,0.2576447305107692,0.46155570792185596,up
BRINP1,78,True,False,True,False,3,False,0.3861969874179409,0.5428011660124374,up
BUB1,145,True,False,True,False,3,False,0.05864935623186603,0.03817975168790699,up
BZW2,131,True,False,True,False,3,False,-0.05894180724860831,-0.16178547490670425,down
C11orf58,112,True,False,True,False,3,False,-0.6353594236375247,-0.9585511350703224,down
CACNA1A,1,True,False,True,False,3,False,0.08048670003306269,0.08048670003306269,up
CACNA1S,71,True,False,True,False,3,False,0.30045650703887006,0.4312837334490949,up
CAMKK2,92,True,False,True,False,3,False,0.3991502582104249,0.5302519125577696,up
CARD14,113,True,False,True,False,3,False,0.3244178498742212,0.513262142483701,up
CASZ1,133,True,False,True,False,3,False,0.3125056014607936,0.5034861747618038,up
CCDC30,141,True,False,True,False,3,False,-0.02353268881831057,0.08209078699768257,up
CCDC9,71,True,False,True,False,3,False,0.29570759390329204,0.42421769624879824,up
CCR4,133,True,False,True,False,3,False,0.3492071405669181,0.5440262733876575,up
CD55,114,True,False,True,False,3,False,-0.01752480772590766,0.3660774312682813,up
CD9,121,True,False,True,False,3,False,-0.45870380968789526,-0.6985187213113404,down
CDC14B,131,True,False,True,False,3,False,-0.06580488632250041,-0.29895982948375055,down
CDC25C,111,True,False,True,False,3,False,0.09750884656548726,0.1451019856244986,up
CDKN1A,48,True,False,True,False,3,False,0.2212409364187836,0.34262247605674645,up
CELF3,144,True,False,True,False,3,False,0.09873146352722302,0.06915373561190519,up
CENPC,84,True,False,True,False,3,False,-0.4699582402722144,-0.6230050943934096,down
CLDN4,114,True,False,True,False,3,False,0.18006696830169253,0.4050503334049198,up
CLEC11A,92,True,False,True,False,3,False,0.4113614586261842,0.6138957322120828,up
CLTCL1,48,True,False,True,False,3,False,0.16485837062247435,0.3077086019071418,up
CPTP,71,True,False,True,False,3,False,0.32039743511598723,0.42518139457836757,up
CR2,144,True,False,True,False,3,False,0.024027704426618907,-0.08046410448551033,down
CRKL,77,True,False,True,False,3,False,-0.6348850759041932,-0.9462154376141854,down
CST8,78,True,False,True,False,3,False,0.4514592318549339,0.6558759609885414,up
CTF1,113,True,False,True,False,3,False,0.34487719843375714,0.5342318458159867,up
CYP17A1,58,True,False,True,False,3,False,-0.0975775743115997,-0.0975775743115997,down
DIPK2B,48,True,False,True,False,3,False,0.2170708207455719,0.3282328419977434,up
DKC1,1,True,False,True,False,3,False,-0.03675291050791252,-0.03675291050791252,down
DLD,53,True,False,True,False,3,False,-0.8826041776599199,-1.3183225783087407,down
DNASE2,115,True,False,True,False,3,False,0.33732989558406185,0.5677434847831098,up
DPYSL3,92,True,False,True,False,3,False,0.5118345641669508,0.7248848224409024,up
EDN3,36,True,False,True,False,3,False,-0.9273676639376894,-0.9273676639376894,down
EFNA3,116,True,False,True,False,3,False,0.5113482458981649,0.7791653696924219,up
ENPP2,51,True,False,True,False,3,False,-1.255682308554067,-1.8582489874264403,down
EPN1,78,True,False,True,False,3,False,0.4120356759813569,0.6150525959772981,up
EXD3,115,True,False,True,False,3,False,0.3475413681524116,0.5279031594654597,up
FAM120C,57,True,False,True,False,3,False,-0.039830497239891294,-0.039830497239891294,down
FHL2,131,True,False,True,False,3,False,-0.23650748945959124,-0.1997754008560535,down
FOLH1,1,True,False,True,False,3,False,-0.19652122989206577,-0.19652122989206577,down
FTSJ1,121,True,False,True,False,3,False,-0.31548760289286965,-0.3971583544854642,down
G6PC1,66,True,False,True,False,3,False,0.07514545195702027,0.22961386703377595,up
GATA1,110,True,False,True,False,3,False,0.11753775255298482,0.1823957789549162,up
GCNT4,144,True,False,True,False,3,False,-0.0774842384391996,0.000886728534962522,up
GM2A,141,True,False,True,False,3,False,-0.11454590420219901,0.06858281036336766,up
GNG12,140,True,False,True,False,3,False,-0.2769569603350404,0.17282598806886718,up
GOLGA5,53,True,False,True,False,3,False,-0.8328113420743793,-1.2230488926931478,down
GORASP2,84,True,False,True,False,3,False,-0.4411479787318138,-0.6507500389525451,down
GPX7,84,True,False,True,False,3,False,-0.4279990428876583,-0.6268098188740314,down
GRAMD2B,36,True,False,True,False,3,False,-0.6473657318876622,-0.6473657318876622,down
GRM3,140,True,False,True,False,3,False,0.14182210801345865,0.16996072223859704,up
HDDC2,136,True,False,True,False,3,False,-0.3810279071447728,-0.5724285026313924,down
HMBOX1,110,True,False,True,False,3,False,-0.09980929045745561,0.26710180660275684,up
HNRNPF,136,True,True,True,False,3,False,-0.27960332732624266,-0.5635610255770689,down
IGF1R,48,True,True,True,False,3,False,0.29067555997927,0.28388310187366717,up
IGFBP1,144,True,False,True,False,3,False,-0.033922691660554914,-0.040677447320657256,down
IL11,115,True,True,True,False,3,False,0.22989487396221975,0.5051715966576156,up
ITGB4,116,True,False,True,False,3,False,0.3144656837869701,0.5114119979969298,up
KCNB2,58,True,False,True,False,3,False,-0.07004622938021399,-0.07004622938021399,down
KCTD7,90,True,False,True,False,3,False,-0.32402858213593183,-0.4616164840766279,down
KIAA1614,71,True,False,True,False,3,False,0.29293918082828263,0.43499650625514397,up
KLHL28,145,True,False,True,False,3,False,-0.07837519023705664,-0.08240017174067349,down
KLHL41,112,True,False,True,False,3,False,-0.7130580709451505,-1.166296012140853,down
KLHL9,84,True,False,True,False,3,False,-0.3046038069484416,-0.4286500239147668,down
KRT1,110,True,False,True,False,3,False,0.3016105842228039,0.46616338095613585,up
LDHA,114,True,False,True,False,3,False,0.14149333732015515,0.4173276250278519,up
LIMS1,1,True,False,True,False,3,False,-0.13356528783952726,-0.13356528783952726,down
LIMS2,144,True,False,True,False,3,False,-0.006919519919915314,-0.0032902997061885486,down
LPAR3,58,True,False,True,False,3,False,-0.03205463144843298,-0.03205463144843298,down
LRRFIP1,78,True,False,True,False,3,False,0.46460602537503704,0.6266462767939229,up
LSM12,58,True,False,True,False,3,False,-0.18861614021221337,-0.18861614021221337,down
MAP3K11,116,True,True,True,False,3,False,0.4680934445307807,0.7072254916536269,up
MBD1,121,True,False,True,False,3,False,-0.20415618489941068,-0.32365079840174804,down
MCM4,71,True,False,True,False,3,False,0.21176865965323266,0.29533084662270603,up
MFAP4,113,True,False,True,False,3,False,0.3792543949296802,0.5943282757540103,up
MFNG,140,True,True,True,False,3,False,0.09185628532329766,0.13274467343626206,up
MIA2,84,True,False,True,False,3,False,-0.2554061613019831,-0.27349114671487973,down
MLIP,115,True,True,True,False,3,False,0.43413250459869523,0.6647956508818149,up
MLLT10,48,True,False,True,False,3,False,0.12039594863134173,0.27304954347675414,up
MMP3,116,True,False,True,False,3,False,0.09037068640319361,0.6080912677000283,up
MON2,85,True,False,True,False,3,False,-0.4330414019909184,-0.6097218799297992,down
MPP1,90,True,False,True,False,3,False,-0.342873207596264,-0.33967705892506217,down
MRPL15,137,True,True,True,False,3,False,-0.3345698421561769,-0.5677091051996164,down
MTX1,48,True,False,True,False,3,False,0.17876993326517443,0.2732458522787131,up
MYBBP1A,66,True,False,True,False,3,False,0.16464872682794773,0.2588322666241223,up
MYH14,110,True,False,True,False,3,False,0.2160747094193726,0.3431397229692359,up
MYO7A,145,True,False,True,False,3,False,0.04544640176436084,0.0726940085421548,up
MYT1,140,True,False,True,False,3,False,0.13934846410162147,0.10468279995770713,up
NCBP2,136,True,False,True,False,3,False,-0.3391150304857276,-0.5423356736842098,down
NCF4,116,True,False,True,False,3,False,0.3000730814645733,0.4713897578845796,up
NDST3,71,True,False,True,False,3,False,0.2945670954706263,0.43225430008137833,up
NECTIN3,91,True,False,True,False,3,False,-0.5398135644600379,-0.7743346898480576,down
NHLH2,92,True,False,True,False,3,False,0.8270575929791001,1.2306687988901412,up
NKX2-2,53,True,False,True,False,3,False,-0.935465054242003,-1.1994654485087102,down
NKX6-1,145,True,False,True,False,3,False,-0.061685713780471975,-0.06766758097067793,down
NNAT,144,True,False,True,False,3,False,-0.030466309185682643,-0.03272086264387486,down
NSMAF,137,True,True,True,False,3,False,-0.2500971592380952,-0.4400172962562663,down
NTAQ1,37,True,False,True,False,3,False,-0.4811124411201373,-0.4811124411201373,down
NUCB2,112,True,False,True,False,3,False,-0.4711808519440958,-0.8112144197773827,down
NUDT13,114,True,False,True,False,3,False,0.21297041371020184,0.3431964516854782,up
NUDT7,48,True,False,True,False,3,False,0.24949232930130658,0.2942830660902258,up
OGN,114,True,False,True,False,3,False,0.08214034531533206,0.43436741125657896,up
OPRD1,140,True,False,True,False,3,False,0.34633644419053855,0.18231734385300724,up
OSBPL7,116,True,False,True,False,3,False,0.3915192810102515,0.6036984671197634,up
PA2G4,71,True,False,True,False,3,False,0.26740118656687734,0.19798201794555492,up
PABPC4,71,True,False,True,False,3,False,0.3781465626895226,0.3781465626895226,up
PACSIN3,34,True,False,True,False,3,False,0.401800784194245,0.5943643759339108,up
PAICS,121,True,False,True,False,3,False,-0.6146084255983059,-0.7802010467800113,down
PBXIP1,116,True,False,True,False,3,False,0.4559345874521403,0.6868771482593505,up
PCDH1,42,True,False,True,False,3,False,0.37856416325054515,0.37856416325054515,up
PCSK1,51,True,True,True,False,3,False,-1.3498191238056998,-2.0144301428013764,down
PDE4DIP,91,True,False,True,False,3,False,-0.4273277782533225,-0.633815206736843,down
PEX2,53,True,False,True,False,3,False,-0.8933222593675477,-1.3156957287693039,down
PFKFB4,58,True,False,True,False,3,False,-0.058830538059784075,-0.058830538059784075,down
PGD,112,True,False,True,False,3,False,-0.5254052795008765,-0.8344301106241212,down
PHTF2,112,True,False,True,False,3,False,-0.6572971121293326,-1.0518700023709888,down
PIERCE1,71,True,False,True,False,3,False,0.2595405329889351,0.3783477434355955,up
PIEZO1,144,True,False,True,False,3,False,0.12751738223663978,-0.024450950454564246,down
PPFIBP1,42,True,False,True,False,3,False,0.5767287351260437,0.5767287351260437,up
PPIL1,1,True,False,True,False,3,False,-0.13079352566936597,-0.13079352566936597,down
PRODH2,78,True,False,True,False,3,False,0.4540267981158994,0.6664683715041124,up
PRPSAP2,85,True,False,True,False,3,False,-0.5191508427355552,-0.7301434634265784,down
PSMC4,131,True,False,True,False,3,False,-0.1991291284487294,-0.29733051089580087,down
PSMD6,112,True,False,True,False,3,False,-0.5921139509187675,-0.8848418824746882,down
PSMD7,136,True,False,True,False,3,False,-0.377008724492294,-0.6251099999796685,down
PXDC1,71,True,False,True,False,3,False,0.36998704272752,0.3579494926627085,up
RAB3B,90,True,False,True,False,3,False,-0.36786762405728624,-0.2977514360859299,down
RENBP,116,True,True,True,False,3,False,0.5156516833733379,0.7803315315253578,up
RGS12,71,True,False,True,False,3,False,0.31186784823721325,0.45409303142073343,up
RNGTT,114,True,False,True,False,3,False,0.17585760793350355,0.294875618834904,up
RPS19,114,True,False,True,False,3,False,0.12360258178279437,0.298001491721811,up
RRP15,57,True,False,True,False,3,False,-0.37614071795102016,-0.37614071795102016,down
S100A14,92,True,False,True,False,3,False,0.7483290142010461,0.8979760213015682,up
SCGN,53,True,False,True,False,3,False,-0.8926027323722634,-1.3140872935582721,down
SEC14L4,116,True,False,True,False,3,False,0.3572726534460073,0.5475749611067302,up
SEH1L,131,True,False,True,False,3,False,-0.19335594634254014,-0.3872646285619039,down
SEMA7A,140,True,False,True,False,3,False,0.14295723439009608,0.13321202438338942,up
SERPINI1,137,True,False,True,False,3,False,-0.35298082838316763,-0.44044443969054115,down
SET,144,True,False,True,False,3,False,-0.25460276199714826,-0.07212580966238846,down
SHOC2,77,True,False,True,False,3,False,-0.6295833426935511,-0.8599307183901614,down
SLC22A3,115,True,False,True,False,3,False,0.25539230776005484,0.6624651283067491,up
SLC25A11,131,True,False,True,False,3,False,-0.1988317927087199,-0.32411355140036013,down
